concept_code,concept_name,term,term_type,synonym_type,source,source_code,sub_source,relation_types_to_colorectal_tree,relation_groups_to_colorectal_tree,is_preferred_candidate
C21543,DNA Repair and Recombination Protein RAD54-Like,DNA Repair Protein RAD54-Like,SY,FULL_SYN,NCI,,,Gene_Product_Malfunction_Associated_With_Disease,role,N
C21543,DNA Repair and Recombination Protein RAD54-Like,EC 3.6.4.12,SY,FULL_SYN,NCI,,,Gene_Product_Malfunction_Associated_With_Disease,role,N
C21543,DNA Repair and Recombination Protein RAD54-Like,hHR54,SY,FULL_SYN,NCI,,,Gene_Product_Malfunction_Associated_With_Disease,role,N
C21543,DNA Repair and Recombination Protein RAD54-Like,HR54,SY,FULL_SYN,NCI,,,Gene_Product_Malfunction_Associated_With_Disease,role,N
C21543,DNA Repair and Recombination Protein RAD54-Like,hRAD54,SY,FULL_SYN,NCI,,,Gene_Product_Malfunction_Associated_With_Disease,role,N
C21543,DNA Repair and Recombination Protein RAD54-Like,RAD54 Homolog,SY,FULL_SYN,NCI,,,Gene_Product_Malfunction_Associated_With_Disease,role,N
C21543,DNA Repair and Recombination Protein RAD54-Like,RAD54-Like Protein,SY,FULL_SYN,NCI,,,Gene_Product_Malfunction_Associated_With_Disease,role,N
C21543,DNA Repair and Recombination Protein RAD54-Like,RAD54L,SY,FULL_SYN,NCI,,,Gene_Product_Malfunction_Associated_With_Disease,role,N
C12378,Digestive System,"Body System, Gastrointestinal",SY,FULL_SYN,NCI,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Metastatic_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,N
C12378,Digestive System,Digestive System,NAME,Concept_Name,NCIt,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Metastatic_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12378,Digestive System,digestive system,SY,FULL_SYN,caDSR,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Metastatic_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,N
C12378,Digestive System,digestive system,PT,FULL_SYN,NCI-GLOSS,CDR0000046446,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Metastatic_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12378,Digestive System,Digestive System,PT,FULL_SYN,NCI,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Metastatic_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12378,Digestive System,Digestive System,,Display_Name,,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Metastatic_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12378,Digestive System,Digestive System,,Preferred_Name,,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Metastatic_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12378,Digestive System,Gastrointestinal,PT,FULL_SYN,ICDC,,ICDC,Disease_Has_Associated_Anatomic_Site|Disease_Has_Metastatic_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12378,Digestive System,Gastrointestinal Body System,SY,FULL_SYN,NCI,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Metastatic_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,N
C12378,Digestive System,Gastrointestinal Organ System,SY,FULL_SYN,NCI,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Metastatic_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,N
C12378,Digestive System,Gastrointestinal System,SY,FULL_SYN,CDISC,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Metastatic_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,N
C12378,Digestive System,GASTROINTESTINAL SYSTEM,PT,FULL_SYN,CDISC,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Metastatic_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12378,Digestive System,Gastrointestinal System,SY,FULL_SYN,NCI,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Metastatic_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,N
C12378,Digestive System,Gastrointestinal System,,Display_Name,,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Metastatic_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12378,Digestive System,"Organ System, Gastrointestinal",SY,FULL_SYN,NCI,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Metastatic_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,N
C210140,Digestive System Adenocarcinoma,Digestive System Adenocarcinoma,NAME,Concept_Name,NCIt,,,is_parent_of,hierarchy,Y
C210140,Digestive System Adenocarcinoma,Digestive System Adenocarcinoma,DN,FULL_SYN,CTRP,,,is_parent_of,hierarchy,N
C210140,Digestive System Adenocarcinoma,Digestive System Adenocarcinoma,PT,FULL_SYN,NCI,,,is_parent_of,hierarchy,Y
C210140,Digestive System Adenocarcinoma,Digestive System Adenocarcinoma,,Display_Name,,,,is_parent_of,hierarchy,Y
C210140,Digestive System Adenocarcinoma,Digestive System Adenocarcinoma,,Preferred_Name,,,,is_parent_of,hierarchy,Y
C226527,Digestive System Adenosquamous Carcinoma,Digestive System Adenosquamous Carcinoma,NAME,Concept_Name,NCIt,,,is_parent_of,hierarchy,Y
C226527,Digestive System Adenosquamous Carcinoma,Digestive System Adenosquamous Carcinoma,PT,FULL_SYN,NCI,,,is_parent_of,hierarchy,Y
C226527,Digestive System Adenosquamous Carcinoma,Digestive System Adenosquamous Carcinoma,,Preferred_Name,,,,is_parent_of,hierarchy,Y
C96963,Digestive System Carcinoma,Carcinoma of the Gastrointestinal System,SY,FULL_SYN,NCI,,,is_parent_of,hierarchy,N
C96963,Digestive System Carcinoma,Digestive System Carcinoma,NAME,Concept_Name,NCIt,,,is_parent_of,hierarchy,Y
C96963,Digestive System Carcinoma,Digestive System Carcinoma,PT,FULL_SYN,CPTAC,,,is_parent_of,hierarchy,Y
C96963,Digestive System Carcinoma,Digestive System Carcinoma,DN,FULL_SYN,CTRP,,,is_parent_of,hierarchy,N
C96963,Digestive System Carcinoma,Digestive System Carcinoma,PT,FULL_SYN,NCI,,,is_parent_of,hierarchy,Y
C96963,Digestive System Carcinoma,Digestive System Carcinoma,,Display_Name,,,,is_parent_of,hierarchy,Y
C96963,Digestive System Carcinoma,Digestive System Carcinoma,,Preferred_Name,,,,is_parent_of,hierarchy,Y
C96963,Digestive System Carcinoma,Gastrointestinal System Carcinoma,SY,FULL_SYN,NCI,,,is_parent_of,hierarchy,N
C35180,Digestive System Carcinoma In Situ,"Carcinoma in situ of digestive organ, unspecified",PT,FULL_SYN,mCode,D01.9,ICD-10 CM,is_parent_of,hierarchy,Y
C35180,Digestive System Carcinoma In Situ,Digestive System Carcinoma In Situ,NAME,Concept_Name,NCIt,,,is_parent_of,hierarchy,Y
C35180,Digestive System Carcinoma In Situ,Digestive System Carcinoma In Situ,PT,FULL_SYN,CPTAC,,,is_parent_of,hierarchy,Y
C35180,Digestive System Carcinoma In Situ,Digestive System Carcinoma In Situ,DN,FULL_SYN,CTRP,,,is_parent_of,hierarchy,N
C35180,Digestive System Carcinoma In Situ,Digestive System Carcinoma In Situ,PT,FULL_SYN,NCI,,,is_parent_of,hierarchy,Y
C35180,Digestive System Carcinoma In Situ,Digestive System Carcinoma In Situ,,Display_Name,,,,is_parent_of,hierarchy,Y
C35180,Digestive System Carcinoma In Situ,Digestive System Carcinoma In Situ,,Preferred_Name,,,,is_parent_of,hierarchy,Y
C35180,Digestive System Carcinoma In Situ,Gastrointestinal System Carcinoma In Situ,SY,FULL_SYN,NCI,,,is_parent_of,hierarchy,N
C154617,Digestive System Large Cell Neuroendocrine Carcinoma,Digestive System Large Cell Neuroendocrine Carcinoma,NAME,Concept_Name,NCIt,,,is_parent_of,hierarchy,Y
C154617,Digestive System Large Cell Neuroendocrine Carcinoma,Digestive System Large Cell Neuroendocrine Carcinoma,PT,FULL_SYN,NCI,,,is_parent_of,hierarchy,Y
C154617,Digestive System Large Cell Neuroendocrine Carcinoma,Digestive System Large Cell Neuroendocrine Carcinoma,,Preferred_Name,,,,is_parent_of,hierarchy,Y
C154617,Digestive System Large Cell Neuroendocrine Carcinoma,Gastrointestinal System Large Cell Neuroendocrine Carcinoma,SY,FULL_SYN,NCI,,,is_parent_of,hierarchy,N
C95406,Digestive System Mixed Adenoneuroendocrine Carcinoma,Digestive System Mixed Adenoneuroendocrine Cancer,DN,FULL_SYN,CTRP,,,is_parent_of,hierarchy,N
C95406,Digestive System Mixed Adenoneuroendocrine Carcinoma,Digestive System Mixed Adenoneuroendocrine Carcinoma,NAME,Concept_Name,NCIt,,,is_parent_of,hierarchy,Y
C95406,Digestive System Mixed Adenoneuroendocrine Carcinoma,Digestive System Mixed Adenoneuroendocrine Carcinoma,PT,FULL_SYN,NCI,,,is_parent_of,hierarchy,Y
C95406,Digestive System Mixed Adenoneuroendocrine Carcinoma,Digestive System Mixed Adenoneuroendocrine Carcinoma,,Display_Name,,,,is_parent_of,hierarchy,Y
C95406,Digestive System Mixed Adenoneuroendocrine Carcinoma,Digestive System Mixed Adenoneuroendocrine Carcinoma,,Preferred_Name,,,,is_parent_of,hierarchy,Y
C95406,Digestive System Mixed Adenoneuroendocrine Carcinoma,Gastrointestinal MANEC,SY,FULL_SYN,NCI,,,is_parent_of,hierarchy,N
C95406,Digestive System Mixed Adenoneuroendocrine Carcinoma,Gastrointestinal Mixed Adenoneuroendocrine Carcinoma,SY,FULL_SYN,NCI,,,is_parent_of,hierarchy,N
C95406,Digestive System Mixed Adenoneuroendocrine Carcinoma,MANEC,SY,FULL_SYN,GDC,,,is_parent_of,hierarchy,N
C95406,Digestive System Mixed Adenoneuroendocrine Carcinoma,MANEC,AB,FULL_SYN,NCI,,,is_parent_of,hierarchy,N
C95406,Digestive System Mixed Adenoneuroendocrine Carcinoma,Mixed adenoneuroendocrine carcinoma,SY,FULL_SYN,GDC,,,is_parent_of,hierarchy,N
C95406,Digestive System Mixed Adenoneuroendocrine Carcinoma,Mixed Adenoneuroendocrine Carcinoma,SY,FULL_SYN,NCI,,,is_parent_of,hierarchy,N
C154641,Digestive System Small Cell Neuroendocrine Carcinoma,Digestive System Small Cell Carcinoma,SY,FULL_SYN,NCI,,,is_parent_of,hierarchy,N
C154641,Digestive System Small Cell Neuroendocrine Carcinoma,Digestive System Small Cell Neuroendocrine Carcinoma,NAME,Concept_Name,NCIt,,,is_parent_of,hierarchy,Y
C154641,Digestive System Small Cell Neuroendocrine Carcinoma,Digestive System Small Cell Neuroendocrine Carcinoma,PT,FULL_SYN,NCI,,,is_parent_of,hierarchy,Y
C154641,Digestive System Small Cell Neuroendocrine Carcinoma,Digestive System Small Cell Neuroendocrine Carcinoma,,Preferred_Name,,,,is_parent_of,hierarchy,Y
C154641,Digestive System Small Cell Neuroendocrine Carcinoma,Gastrointestinal System Small Cell Neuroendocrine Carcinoma,SY,FULL_SYN,NCI,,,is_parent_of,hierarchy,N
C226528,Digestive System Undifferentiated Carcinoma,Digestive System Undifferentiated Carcinoma,NAME,Concept_Name,NCIt,,,is_parent_of,hierarchy,Y
C226528,Digestive System Undifferentiated Carcinoma,Digestive System Undifferentiated Carcinoma,PT,FULL_SYN,NCI,,,is_parent_of,hierarchy,Y
C226528,Digestive System Undifferentiated Carcinoma,Digestive System Undifferentiated Carcinoma,,Preferred_Name,,,,is_parent_of,hierarchy,Y
C202632,Distal Colon,Distal Colon,NAME,Concept_Name,NCIt,,,Disease_Has_Primary_Anatomic_Site,role,Y
C202632,Distal Colon,Distal Colon,PT,FULL_SYN,NCI,,,Disease_Has_Primary_Anatomic_Site,role,Y
C202632,Distal Colon,Distal Colon,,Preferred_Name,,,,Disease_Has_Primary_Anatomic_Site,role,Y
C18421,EPCAM Gene,EPCAM,PT,FULL_SYN,CCPS,,,Gene_Associated_With_Disease,role,Y
C18421,EPCAM Gene,EPCAM,PT,FULL_SYN,GDC,,,Gene_Associated_With_Disease,role,Y
C18421,EPCAM Gene,EPCAM,PT,FULL_SYN,HGNC,HGNC:11529,,Gene_Associated_With_Disease,role,Y
C18421,EPCAM Gene,EPCAM,SY,FULL_SYN,NCI,,,Gene_Associated_With_Disease,role,N
C18421,EPCAM Gene,EPCAM Gene,NAME,Concept_Name,NCIt,,,Gene_Associated_With_Disease,role,Y
C18421,EPCAM Gene,EPCAM Gene,DN,FULL_SYN,CTRP,,,Gene_Associated_With_Disease,role,N
C18421,EPCAM Gene,EPCAM Gene,PT,FULL_SYN,NCI,,,Gene_Associated_With_Disease,role,Y
C18421,EPCAM Gene,EPCAM Gene,,Display_Name,,,,Gene_Associated_With_Disease,role,Y
C18421,EPCAM Gene,EPCAM Gene,,Preferred_Name,,,,Gene_Associated_With_Disease,role,Y
C18421,EPCAM Gene,Epithelial Cell Adhesion Molecule Gene,SY,FULL_SYN,NCI,,,Gene_Associated_With_Disease,role,N
C18421,EPCAM Gene,TACSTD1,SY,FULL_SYN,NCI,,,Gene_Associated_With_Disease,role,N
C51229,EPCAM wt Allele,17-1A,SY,FULL_SYN,NCI,,,Gene_Associated_With_Disease,role,N
C51229,EPCAM wt Allele,323/A3,SY,FULL_SYN,NCI,,,Gene_Associated_With_Disease,role,N
C51229,EPCAM wt Allele,CD326,SY,FULL_SYN,NCI,,,Gene_Associated_With_Disease,role,N
C51229,EPCAM wt Allele,CO-17A,SY,FULL_SYN,NCI,,,Gene_Associated_With_Disease,role,N
C51229,EPCAM wt Allele,CO17-1A,SY,FULL_SYN,NCI,,,Gene_Associated_With_Disease,role,N
C51229,EPCAM wt Allele,DIAR5,SY,FULL_SYN,NCI,,,Gene_Associated_With_Disease,role,N
C51229,EPCAM wt Allele,EGP-2,SY,FULL_SYN,NCI,,,Gene_Associated_With_Disease,role,N
C51229,EPCAM wt Allele,EGP314,SY,FULL_SYN,NCI,,,Gene_Associated_With_Disease,role,N
C51229,EPCAM wt Allele,EGP34,SY,FULL_SYN,NCI,,,Gene_Associated_With_Disease,role,N
C51229,EPCAM wt Allele,EGP40,SY,FULL_SYN,NCI,,,Gene_Associated_With_Disease,role,N
C51229,EPCAM wt Allele,Ep-CAM,SY,FULL_SYN,NCI,,,Gene_Associated_With_Disease,role,N
C51229,EPCAM wt Allele,EPCAM wt Allele,NAME,Concept_Name,NCIt,,,Gene_Associated_With_Disease,role,Y
C51229,EPCAM wt Allele,EPCAM wt Allele,DN,FULL_SYN,CTRP,,,Gene_Associated_With_Disease,role,N
C51229,EPCAM wt Allele,EPCAM wt Allele,PT,FULL_SYN,NCI,,,Gene_Associated_With_Disease,role,Y
C51229,EPCAM wt Allele,EPCAM wt Allele,,Display_Name,,,,Gene_Associated_With_Disease,role,Y
C51229,EPCAM wt Allele,EPCAM wt Allele,,Preferred_Name,,,,Gene_Associated_With_Disease,role,Y
C51229,EPCAM wt Allele,Epithelial Cell Adhesion Molecule wt Allele,SY,FULL_SYN,NCI,,,Gene_Associated_With_Disease,role,N
C51229,EPCAM wt Allele,ESA,SY,FULL_SYN,NCI,,,Gene_Associated_With_Disease,role,N
C51229,EPCAM wt Allele,GA733-2,SY,FULL_SYN,NCI,,,Gene_Associated_With_Disease,role,N
C51229,EPCAM wt Allele,HEA125,SY,FULL_SYN,NCI,,,Gene_Associated_With_Disease,role,N
C51229,EPCAM wt Allele,HNPCC8,SY,FULL_SYN,NCI,,,Gene_Associated_With_Disease,role,N
C51229,EPCAM wt Allele,KS1/4,SY,FULL_SYN,NCI,,,Gene_Associated_With_Disease,role,N
C51229,EPCAM wt Allele,KSA,SY,FULL_SYN,NCI,,,Gene_Associated_With_Disease,role,N
C51229,EPCAM wt Allele,Ly74,SY,FULL_SYN,NCI,,,Gene_Associated_With_Disease,role,N
C51229,EPCAM wt Allele,LY74,SY,FULL_SYN,NCI,,,Gene_Associated_With_Disease,role,N
C51229,EPCAM wt Allele,M4S1,SY,FULL_SYN,NCI,,,Gene_Associated_With_Disease,role,N
C51229,EPCAM wt Allele,MH99,SY,FULL_SYN,NCI,,,Gene_Associated_With_Disease,role,N
C51229,EPCAM wt Allele,MIC18,SY,FULL_SYN,NCI,,,Gene_Associated_With_Disease,role,N
C51229,EPCAM wt Allele,MK-1,SY,FULL_SYN,NCI,,,Gene_Associated_With_Disease,role,N
C51229,EPCAM wt Allele,MOC31,SY,FULL_SYN,NCI,,,Gene_Associated_With_Disease,role,N
C51229,EPCAM wt Allele,TACST-1,SY,FULL_SYN,NCI,,,Gene_Associated_With_Disease,role,N
C51229,EPCAM wt Allele,TACSTD1,SY,FULL_SYN,NCI,,,Gene_Associated_With_Disease,role,N
C51229,EPCAM wt Allele,TROP1,SY,FULL_SYN,NCI,,,Gene_Associated_With_Disease,role,N
C51229,EPCAM wt Allele,Tumor-Associated Calcium Signal Transducer 1 Gene,SY,FULL_SYN,NCI,,,Gene_Associated_With_Disease,role,N
C13054,Embryonic Cell,Blastomere,SY,FULL_SYN,NCI,,,Disease_Excludes_Normal_Cell_Origin,role,N
C13054,Embryonic Cell,Embryonic Cell,NAME,Concept_Name,NCIt,,,Disease_Excludes_Normal_Cell_Origin,role,Y
C13054,Embryonic Cell,Embryonic Cell,PT,FULL_SYN,NCI,,,Disease_Excludes_Normal_Cell_Origin,role,Y
C13054,Embryonic Cell,Embryonic Cell,,Display_Name,,,,Disease_Excludes_Normal_Cell_Origin,role,Y
C13054,Embryonic Cell,Embryonic Cell,,Preferred_Name,,,,Disease_Excludes_Normal_Cell_Origin,role,Y
C13054,Embryonic Cell,Embryonic Cells,SY,FULL_SYN,NCI,,,Disease_Excludes_Normal_Cell_Origin,role,N
C32506,Endocrine Cell,Endocrine Cell,NAME,Concept_Name,NCIt,,,Disease_Has_Normal_Cell_Origin,role,Y
C32506,Endocrine Cell,Endocrine Cell,PT,FULL_SYN,NCI,,,Disease_Has_Normal_Cell_Origin,role,Y
C32506,Endocrine Cell,Endocrine Cell,,Preferred_Name,,,,Disease_Has_Normal_Cell_Origin,role,Y
C12573,Endocrine Cell of the Digestive System,Endocrine Cell of Gut,SY,FULL_SYN,NCI,,,Disease_Has_Normal_Cell_Origin,role,N
C12573,Endocrine Cell of the Digestive System,Endocrine Cell of Gut,,Display_Name,,,,Disease_Has_Normal_Cell_Origin,role,Y
C12573,Endocrine Cell of the Digestive System,Endocrine Cell of the Digestive System,NAME,Concept_Name,NCIt,,,Disease_Has_Normal_Cell_Origin,role,Y
C12573,Endocrine Cell of the Digestive System,Endocrine Cell of the Digestive System,PT,FULL_SYN,NCI,,,Disease_Has_Normal_Cell_Origin,role,Y
C12573,Endocrine Cell of the Digestive System,Endocrine Cell of the Digestive System,,Preferred_Name,,,,Disease_Has_Normal_Cell_Origin,role,Y
C12573,Endocrine Cell of the Digestive System,Endocrine Cells of Gut,SY,FULL_SYN,NCI,,,Disease_Has_Normal_Cell_Origin,role,N
C12573,Endocrine Cell of the Digestive System,Gastrointestinal Endocrine Cell,SY,FULL_SYN,NCI,,,Disease_Has_Normal_Cell_Origin,role,N
C12573,Endocrine Cell of the Digestive System,Gastrointestinal Endocrine Cells,SY,FULL_SYN,NCI,,,Disease_Has_Normal_Cell_Origin,role,N
C188014,Endocrine Differentiation,Endocrine Differentiation,NAME,Concept_Name,NCIt,,,Disease_Has_Finding,role,Y
C188014,Endocrine Differentiation,Endocrine Differentiation,PT,FULL_SYN,NCI,,,Disease_Has_Finding,role,Y
C188014,Endocrine Differentiation,Endocrine Differentiation,,Preferred_Name,,,,Disease_Has_Finding,role,Y
C12704,Endocrine Gland,ductless gland,SY,FULL_SYN,UBERON,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,N
C12704,Endocrine Gland,Endocrine Gland,NAME,Concept_Name,NCIt,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12704,Endocrine Gland,Endocrine Gland,SY,FULL_SYN,caDSR,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,N
C12704,Endocrine Gland,Endocrine Gland,PT,FULL_SYN,GDC,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12704,Endocrine Gland,Endocrine Gland,PT,FULL_SYN,NCI,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12704,Endocrine Gland,Endocrine Gland,,Display_Name,,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12704,Endocrine Gland,Endocrine Gland,,Preferred_Name,,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12704,Endocrine Gland,endocrine gland,PT,FULL_SYN,UBERON,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12704,Endocrine Gland,"Endocrine gland, NOS",SY,FULL_SYN,GDC,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,N
C12704,Endocrine Gland,Endocrine Organs,SY,FULL_SYN,NCI,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,N
C12704,Endocrine Gland,glandula endocrina,SY,FULL_SYN,UBERON,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,N
C12705,Endocrine System,"Body System, Endocrine/Metabolic",SY,FULL_SYN,NCI,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,N
C12705,Endocrine System,Endocrine,PT,FULL_SYN,ICDC,,ICDC,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12705,Endocrine System,Endocrine System,NAME,Concept_Name,NCIt,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12705,Endocrine System,Endocrine System,SY,FULL_SYN,caDSR,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,N
C12705,Endocrine System,endocrine system,PT,FULL_SYN,NCI-GLOSS,CDR0000468796,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12705,Endocrine System,Endocrine System,PT,FULL_SYN,NCI,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12705,Endocrine System,Endocrine System,,Display_Name,,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12705,Endocrine System,Endocrine System,,Preferred_Name,,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12705,Endocrine System,endocrine system,PT,FULL_SYN,UBERON,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12705,Endocrine System,Endocrine/Metabolic Body System,SY,FULL_SYN,NCI,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,N
C12705,Endocrine System,Endocrine/Metabolic Organ System,SY,FULL_SYN,NCI,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,N
C12705,Endocrine System,Hormonal System,SY,FULL_SYN,NCI,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,N
C12705,Endocrine System,Metabolic/Endocrine Body System,SY,FULL_SYN,NCI,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,N
C12705,Endocrine System,"Organ System, Endocrine/Metabolic",SY,FULL_SYN,NCI,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,N
C12865,Endothelial Cell,Endothelial Cell,NAME,Concept_Name,NCIt,,,Disease_Excludes_Normal_Cell_Origin,role,Y
C12865,Endothelial Cell,Endothelial Cell,SY,FULL_SYN,caDSR,,,Disease_Excludes_Normal_Cell_Origin,role,N
C12865,Endothelial Cell,endothelial cell,PT,FULL_SYN,NCI-GLOSS,CDR0000044203,,Disease_Excludes_Normal_Cell_Origin,role,Y
C12865,Endothelial Cell,Endothelial Cell,PT,FULL_SYN,NCI,,,Disease_Excludes_Normal_Cell_Origin,role,Y
C12865,Endothelial Cell,Endothelial Cell,,Display_Name,,,,Disease_Excludes_Normal_Cell_Origin,role,Y
C12865,Endothelial Cell,Endothelial Cell,,Preferred_Name,,,,Disease_Excludes_Normal_Cell_Origin,role,Y
C12865,Endothelial Cell,Endothelial Cells,SY,FULL_SYN,NCI,,,Disease_Excludes_Normal_Cell_Origin,role,N
C12865,Endothelial Cell,Endotheliocyte,SY,FULL_SYN,NCI,,,Disease_Excludes_Normal_Cell_Origin,role,N
C12578,Epithelial Cell,Epithelial Cell,NAME,Concept_Name,NCIt,,,Disease_Has_Normal_Cell_Origin,role,Y
C12578,Epithelial Cell,EPITHELIAL CELL,PT,FULL_SYN,CDISC,,,Disease_Has_Normal_Cell_Origin,role,Y
C12578,Epithelial Cell,Epithelial Cell,PT,FULL_SYN,NCI,,,Disease_Has_Normal_Cell_Origin,role,Y
C12578,Epithelial Cell,Epithelial Cell,,Display_Name,,,,Disease_Has_Normal_Cell_Origin,role,Y
C12578,Epithelial Cell,Epithelial Cell,,Preferred_Name,,,,Disease_Has_Normal_Cell_Origin,role,Y
