source_code,source_name,relation_code,relation_type,target_code,target_name,relation_group,direction
C89992,Stage II Rectosigmoid Cancer AJCC v7,R105,Disease_Has_Abnormal_Cell,C36779,Malignant Epithelial Cell,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R105,Disease_Has_Abnormal_Cell,C12922,Neoplastic Cell,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R105,Disease_Has_Abnormal_Cell,C36753,Neoplastic Epithelial Cell,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R100,Disease_Has_Associated_Anatomic_Site,C54189,Colorectal Region,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R100,Disease_Has_Associated_Anatomic_Site,C12378,Digestive System,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R100,Disease_Has_Associated_Anatomic_Site,C12736,Intestine,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R100,Disease_Has_Associated_Anatomic_Site,C12379,Large Intestine,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R100,Disease_Has_Associated_Anatomic_Site,C54188,Rectosigmoid Region,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R108,Disease_Has_Finding,C54172,Carcinomatous Component Present,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R108,Disease_Has_Finding,C53596,Epithelial Component Present,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R108,Disease_Has_Finding,C36115,Malignant Cellular Infiltrate,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R104,Disease_Has_Normal_Cell_Origin,C12578,Epithelial Cell,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R103,Disease_Has_Normal_Tissue_Origin,C45714,Epithelial Tissue,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R103,Disease_Has_Normal_Tissue_Origin,C32926,Large Intestinal Mucosa,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R101,Disease_Has_Primary_Anatomic_Site,C54189,Colorectal Region,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R101,Disease_Has_Primary_Anatomic_Site,C12378,Digestive System,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R101,Disease_Has_Primary_Anatomic_Site,C54188,Rectosigmoid Region,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R88,Disease_Is_Stage,C90530,AJCC v7 Stage,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R88,Disease_Is_Stage,C28054,Stage II,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R176,Disease_Mapped_To_Gene,C17567,APC Gene,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R176,Disease_Mapped_To_Gene,C18363,BRAF Gene,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R176,Disease_Mapped_To_Gene,C25785,KRAS Gene,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R176,Disease_Mapped_To_Gene,C17359,TP53 Gene,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R115,Disease_May_Have_Finding,C26682,Abdominal Pain,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R115,Disease_May_Have_Finding,C26682,Abdominal Pain,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R115,Disease_May_Have_Finding,C37930,Constipation,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R115,Disease_May_Have_Finding,C37930,Constipation,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R115,Disease_May_Have_Finding,C3038,Fever,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R115,Disease_May_Have_Finding,C78438,Lower Gastrointestinal Hemorrhage,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R115,Disease_May_Have_Finding,C78438,Lower Gastrointestinal Hemorrhage,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R115,Disease_May_Have_Finding,C60661,Tenesmus,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R115,Disease_May_Have_Finding,C3445,Weight Loss,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R115,Disease_May_Have_Finding,C3445,Weight Loss,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,C40430,BRAF Gene Mutation,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,C36493,High-Frequency Microsatellite Instability,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,C36683,Inactivating APC Gene Mutation,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,C36665,KRAS Gene Amplification,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,C43597,MYC Gene Mutation,role,out
C89992,Stage II Rectosigmoid Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,C36329,TP53 Gene Inactivation,role,out
C115041,Stage IIA Colon Cancer AJCC v7,A8,Concept_In_Subset,C118168,CTRP Disease Terminology,association,out
C115041,Stage IIA Colon Cancer AJCC v7,A8,Concept_In_Subset,C116977,CTRP Terminology,association,out
C115041,Stage IIA Colon Cancer AJCC v7,R139,Disease_Excludes_Abnormal_Cell,C37153,Malignant Stromal Cell,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R139,Disease_Excludes_Abnormal_Cell,C36937,Neoplastic Smooth Muscle Cell,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R142,Disease_Excludes_Finding,C36122,Benign Cellular Infiltrate,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R142,Disease_Excludes_Finding,C155862,Intermediate Grade Neuroendocrine Lesion,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R142,Disease_Excludes_Finding,C155864,Low Grade Neuroendocrine Lesion,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R142,Disease_Excludes_Finding,C155861,Well Differentiated Neuroendocrine Lesion,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R105,Disease_Has_Abnormal_Cell,C12917,Malignant Cell,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R105,Disease_Has_Abnormal_Cell,C36779,Malignant Epithelial Cell,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R105,Disease_Has_Abnormal_Cell,C12922,Neoplastic Cell,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R105,Disease_Has_Abnormal_Cell,C36753,Neoplastic Epithelial Cell,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R100,Disease_Has_Associated_Anatomic_Site,C12382,Colon,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R100,Disease_Has_Associated_Anatomic_Site,C54189,Colorectal Region,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R100,Disease_Has_Associated_Anatomic_Site,C12378,Digestive System,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R100,Disease_Has_Associated_Anatomic_Site,C12736,Intestine,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R100,Disease_Has_Associated_Anatomic_Site,C12379,Large Intestine,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R108,Disease_Has_Finding,C54172,Carcinomatous Component Present,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R108,Disease_Has_Finding,C53596,Epithelial Component Present,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R108,Disease_Has_Finding,C36115,Malignant Cellular Infiltrate,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R104,Disease_Has_Normal_Cell_Origin,C12578,Epithelial Cell,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R103,Disease_Has_Normal_Tissue_Origin,C45714,Epithelial Tissue,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R103,Disease_Has_Normal_Tissue_Origin,C32926,Large Intestinal Mucosa,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R101,Disease_Has_Primary_Anatomic_Site,C12382,Colon,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R101,Disease_Has_Primary_Anatomic_Site,C54189,Colorectal Region,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R101,Disease_Has_Primary_Anatomic_Site,C12378,Digestive System,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R88,Disease_Is_Stage,C90530,AJCC v7 Stage,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R88,Disease_Is_Stage,C28054,Stage II,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R88,Disease_Is_Stage,C27967,Stage IIA,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R176,Disease_Mapped_To_Gene,C17567,APC Gene,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R176,Disease_Mapped_To_Gene,C18363,BRAF Gene,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R176,Disease_Mapped_To_Gene,C25785,KRAS Gene,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R176,Disease_Mapped_To_Gene,C17359,TP53 Gene,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R115,Disease_May_Have_Finding,C26682,Abdominal Pain,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R115,Disease_May_Have_Finding,C37930,Constipation,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R115,Disease_May_Have_Finding,C3038,Fever,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R115,Disease_May_Have_Finding,C78438,Lower Gastrointestinal Hemorrhage,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R115,Disease_May_Have_Finding,C3445,Weight Loss,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,C40430,BRAF Gene Mutation,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,C36493,High-Frequency Microsatellite Instability,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,C36683,Inactivating APC Gene Mutation,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,C36665,KRAS Gene Amplification,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,C43597,MYC Gene Mutation,role,out
C115041,Stage IIA Colon Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,C36329,TP53 Gene Inactivation,role,out
C134280,Stage IIA Colon Cancer AJCC v8,A8,Concept_In_Subset,C118168,CTRP Disease Terminology,association,out
C134280,Stage IIA Colon Cancer AJCC v8,A8,Concept_In_Subset,C116977,CTRP Terminology,association,out
C134280,Stage IIA Colon Cancer AJCC v8,R139,Disease_Excludes_Abnormal_Cell,C37153,Malignant Stromal Cell,role,out
C134280,Stage IIA Colon Cancer AJCC v8,R139,Disease_Excludes_Abnormal_Cell,C36937,Neoplastic Smooth Muscle Cell,role,out
C134280,Stage IIA Colon Cancer AJCC v8,R142,Disease_Excludes_Finding,C36122,Benign Cellular Infiltrate,role,out
C134280,Stage IIA Colon Cancer AJCC v8,R142,Disease_Excludes_Finding,C155862,Intermediate Grade Neuroendocrine Lesion,role,out
C134280,Stage IIA Colon Cancer AJCC v8,R142,Disease_Excludes_Finding,C155864,Low Grade Neuroendocrine Lesion,role,out
C134280,Stage IIA Colon Cancer AJCC v8,R142,Disease_Excludes_Finding,C155861,Well Differentiated Neuroendocrine Lesion,role,out
C134280,Stage IIA Colon Cancer AJCC v8,R105,Disease_Has_Abnormal_Cell,C12917,Malignant Cell,role,out
C134280,Stage IIA Colon Cancer AJCC v8,R105,Disease_Has_Abnormal_Cell,C36779,Malignant Epithelial Cell,role,out
C134280,Stage IIA Colon Cancer AJCC v8,R105,Disease_Has_Abnormal_Cell,C12922,Neoplastic Cell,role,out
C134280,Stage IIA Colon Cancer AJCC v8,R105,Disease_Has_Abnormal_Cell,C36753,Neoplastic Epithelial Cell,role,out
C134280,Stage IIA Colon Cancer AJCC v8,R100,Disease_Has_Associated_Anatomic_Site,C12382,Colon,role,out
C134280,Stage IIA Colon Cancer AJCC v8,R100,Disease_Has_Associated_Anatomic_Site,C54189,Colorectal Region,role,out
C134280,Stage IIA Colon Cancer AJCC v8,R100,Disease_Has_Associated_Anatomic_Site,C12378,Digestive System,role,out
C134280,Stage IIA Colon Cancer AJCC v8,R100,Disease_Has_Associated_Anatomic_Site,C12736,Intestine,role,out
C134280,Stage IIA Colon Cancer AJCC v8,R100,Disease_Has_Associated_Anatomic_Site,C12379,Large Intestine,role,out
C134280,Stage IIA Colon Cancer AJCC v8,R108,Disease_Has_Finding,C54172,Carcinomatous Component Present,role,out
C134280,Stage IIA Colon Cancer AJCC v8,R108,Disease_Has_Finding,C53596,Epithelial Component Present,role,out
C134280,Stage IIA Colon Cancer AJCC v8,R108,Disease_Has_Finding,C36115,Malignant Cellular Infiltrate,role,out
C134280,Stage IIA Colon Cancer AJCC v8,R104,Disease_Has_Normal_Cell_Origin,C12578,Epithelial Cell,role,out
C134280,Stage IIA Colon Cancer AJCC v8,R103,Disease_Has_Normal_Tissue_Origin,C45714,Epithelial Tissue,role,out
C134280,Stage IIA Colon Cancer AJCC v8,R103,Disease_Has_Normal_Tissue_Origin,C32926,Large Intestinal Mucosa,role,out
C134280,Stage IIA Colon Cancer AJCC v8,R101,Disease_Has_Primary_Anatomic_Site,C12382,Colon,role,out
C134280,Stage IIA Colon Cancer AJCC v8,R101,Disease_Has_Primary_Anatomic_Site,C54189,Colorectal Region,role,out
C134280,Stage IIA Colon Cancer AJCC v8,R101,Disease_Has_Primary_Anatomic_Site,C12378,Digestive System,role,out
C134280,Stage IIA Colon Cancer AJCC v8,R88,Disease_Is_Stage,C132248,AJCC v8 Stage,role,out
C134280,Stage IIA Colon Cancer AJCC v8,R88,Disease_Is_Stage,C28054,Stage II,role,out
C134280,Stage IIA Colon Cancer AJCC v8,R88,Disease_Is_Stage,C27967,Stage IIA,role,out
C134280,Stage IIA Colon Cancer AJCC v8,R176,Disease_Mapped_To_Gene,C17567,APC Gene,role,out
C134280,Stage IIA Colon Cancer AJCC v8,R176,Disease_Mapped_To_Gene,C18363,BRAF Gene,role,out
C134280,Stage IIA Colon Cancer AJCC v8,R176,Disease_Mapped_To_Gene,C25785,KRAS Gene,role,out
C134280,Stage IIA Colon Cancer AJCC v8,R176,Disease_Mapped_To_Gene,C17359,TP53 Gene,role,out
C134280,Stage IIA Colon Cancer AJCC v8,R89,Disease_May_Have_Molecular_Abnormality,C40430,BRAF Gene Mutation,role,out
C134280,Stage IIA Colon Cancer AJCC v8,R89,Disease_May_Have_Molecular_Abnormality,C36683,Inactivating APC Gene Mutation,role,out
C134280,Stage IIA Colon Cancer AJCC v8,R89,Disease_May_Have_Molecular_Abnormality,C36665,KRAS Gene Amplification,role,out
C134280,Stage IIA Colon Cancer AJCC v8,R89,Disease_May_Have_Molecular_Abnormality,C43597,MYC Gene Mutation,role,out
C134280,Stage IIA Colon Cancer AJCC v8,R89,Disease_May_Have_Molecular_Abnormality,C36329,TP53 Gene Inactivation,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,A8,Concept_In_Subset,C118168,CTRP Disease Terminology,association,out
C87813,Stage IIA Colorectal Cancer AJCC v7,A8,Concept_In_Subset,C116977,CTRP Terminology,association,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R139,Disease_Excludes_Abnormal_Cell,C37153,Malignant Stromal Cell,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R139,Disease_Excludes_Abnormal_Cell,C36937,Neoplastic Smooth Muscle Cell,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R142,Disease_Excludes_Finding,C36122,Benign Cellular Infiltrate,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R142,Disease_Excludes_Finding,C155862,Intermediate Grade Neuroendocrine Lesion,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R142,Disease_Excludes_Finding,C155864,Low Grade Neuroendocrine Lesion,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R142,Disease_Excludes_Finding,C155861,Well Differentiated Neuroendocrine Lesion,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R105,Disease_Has_Abnormal_Cell,C12917,Malignant Cell,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R105,Disease_Has_Abnormal_Cell,C36779,Malignant Epithelial Cell,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R105,Disease_Has_Abnormal_Cell,C12922,Neoplastic Cell,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R105,Disease_Has_Abnormal_Cell,C36753,Neoplastic Epithelial Cell,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R100,Disease_Has_Associated_Anatomic_Site,C54189,Colorectal Region,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R100,Disease_Has_Associated_Anatomic_Site,C12378,Digestive System,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R100,Disease_Has_Associated_Anatomic_Site,C12736,Intestine,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R100,Disease_Has_Associated_Anatomic_Site,C12379,Large Intestine,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R108,Disease_Has_Finding,C54172,Carcinomatous Component Present,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R108,Disease_Has_Finding,C53596,Epithelial Component Present,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R108,Disease_Has_Finding,C36115,Malignant Cellular Infiltrate,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R104,Disease_Has_Normal_Cell_Origin,C12578,Epithelial Cell,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R103,Disease_Has_Normal_Tissue_Origin,C45714,Epithelial Tissue,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R103,Disease_Has_Normal_Tissue_Origin,C32926,Large Intestinal Mucosa,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R101,Disease_Has_Primary_Anatomic_Site,C54189,Colorectal Region,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R101,Disease_Has_Primary_Anatomic_Site,C12378,Digestive System,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R88,Disease_Is_Stage,C90530,AJCC v7 Stage,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R88,Disease_Is_Stage,C28054,Stage II,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R88,Disease_Is_Stage,C27967,Stage IIA,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R176,Disease_Mapped_To_Gene,C17567,APC Gene,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R176,Disease_Mapped_To_Gene,C18363,BRAF Gene,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R176,Disease_Mapped_To_Gene,C25785,KRAS Gene,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R176,Disease_Mapped_To_Gene,C17359,TP53 Gene,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R115,Disease_May_Have_Finding,C26682,Abdominal Pain,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R115,Disease_May_Have_Finding,C37930,Constipation,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R115,Disease_May_Have_Finding,C3038,Fever,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R115,Disease_May_Have_Finding,C78438,Lower Gastrointestinal Hemorrhage,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R115,Disease_May_Have_Finding,C3445,Weight Loss,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,C40430,BRAF Gene Mutation,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,C36493,High-Frequency Microsatellite Instability,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,C36683,Inactivating APC Gene Mutation,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,C36665,KRAS Gene Amplification,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,C43597,MYC Gene Mutation,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,C36329,TP53 Gene Inactivation,role,out
C87813,Stage IIA Colorectal Cancer AJCC v7,is_parent_of,is_parent_of,C115041,Stage IIA Colon Cancer AJCC v7,hierarchy,parent_to_child
C87813,Stage IIA Colorectal Cancer AJCC v7,is_parent_of,is_parent_of,C115041,Stage IIA Colon Cancer AJCC v7,hierarchy,parent_to_child
C87813,Stage IIA Colorectal Cancer AJCC v7,is_parent_of,is_parent_of,C115044,Stage IIA Rectal Cancer AJCC v7,hierarchy,parent_to_child
C87813,Stage IIA Colorectal Cancer AJCC v7,is_parent_of,is_parent_of,C115044,Stage IIA Rectal Cancer AJCC v7,hierarchy,parent_to_child
C134187,Stage IIA Colorectal Cancer AJCC v8,A8,Concept_In_Subset,C118168,CTRP Disease Terminology,association,out
C134187,Stage IIA Colorectal Cancer AJCC v8,A8,Concept_In_Subset,C116977,CTRP Terminology,association,out
C134187,Stage IIA Colorectal Cancer AJCC v8,R139,Disease_Excludes_Abnormal_Cell,C37153,Malignant Stromal Cell,role,out
C134187,Stage IIA Colorectal Cancer AJCC v8,R139,Disease_Excludes_Abnormal_Cell,C36937,Neoplastic Smooth Muscle Cell,role,out
C134187,Stage IIA Colorectal Cancer AJCC v8,R142,Disease_Excludes_Finding,C36122,Benign Cellular Infiltrate,role,out
C134187,Stage IIA Colorectal Cancer AJCC v8,R142,Disease_Excludes_Finding,C155862,Intermediate Grade Neuroendocrine Lesion,role,out
C134187,Stage IIA Colorectal Cancer AJCC v8,R142,Disease_Excludes_Finding,C155864,Low Grade Neuroendocrine Lesion,role,out
C134187,Stage IIA Colorectal Cancer AJCC v8,R142,Disease_Excludes_Finding,C155861,Well Differentiated Neuroendocrine Lesion,role,out
C134187,Stage IIA Colorectal Cancer AJCC v8,R105,Disease_Has_Abnormal_Cell,C12917,Malignant Cell,role,out
C134187,Stage IIA Colorectal Cancer AJCC v8,R105,Disease_Has_Abnormal_Cell,C36779,Malignant Epithelial Cell,role,out
C134187,Stage IIA Colorectal Cancer AJCC v8,R105,Disease_Has_Abnormal_Cell,C12922,Neoplastic Cell,role,out
C134187,Stage IIA Colorectal Cancer AJCC v8,R105,Disease_Has_Abnormal_Cell,C36753,Neoplastic Epithelial Cell,role,out
C134187,Stage IIA Colorectal Cancer AJCC v8,R100,Disease_Has_Associated_Anatomic_Site,C54189,Colorectal Region,role,out
C134187,Stage IIA Colorectal Cancer AJCC v8,R100,Disease_Has_Associated_Anatomic_Site,C12378,Digestive System,role,out
C134187,Stage IIA Colorectal Cancer AJCC v8,R100,Disease_Has_Associated_Anatomic_Site,C12736,Intestine,role,out
C134187,Stage IIA Colorectal Cancer AJCC v8,R100,Disease_Has_Associated_Anatomic_Site,C12379,Large Intestine,role,out
C134187,Stage IIA Colorectal Cancer AJCC v8,R108,Disease_Has_Finding,C54172,Carcinomatous Component Present,role,out
C134187,Stage IIA Colorectal Cancer AJCC v8,R108,Disease_Has_Finding,C53596,Epithelial Component Present,role,out
C134187,Stage IIA Colorectal Cancer AJCC v8,R108,Disease_Has_Finding,C36115,Malignant Cellular Infiltrate,role,out
C134187,Stage IIA Colorectal Cancer AJCC v8,R104,Disease_Has_Normal_Cell_Origin,C12578,Epithelial Cell,role,out
C134187,Stage IIA Colorectal Cancer AJCC v8,R103,Disease_Has_Normal_Tissue_Origin,C45714,Epithelial Tissue,role,out
C134187,Stage IIA Colorectal Cancer AJCC v8,R103,Disease_Has_Normal_Tissue_Origin,C32926,Large Intestinal Mucosa,role,out
C134187,Stage IIA Colorectal Cancer AJCC v8,R101,Disease_Has_Primary_Anatomic_Site,C54189,Colorectal Region,role,out
C134187,Stage IIA Colorectal Cancer AJCC v8,R101,Disease_Has_Primary_Anatomic_Site,C12378,Digestive System,role,out
C134187,Stage IIA Colorectal Cancer AJCC v8,R88,Disease_Is_Stage,C132248,AJCC v8 Stage,role,out
C134187,Stage IIA Colorectal Cancer AJCC v8,R88,Disease_Is_Stage,C28054,Stage II,role,out
C134187,Stage IIA Colorectal Cancer AJCC v8,R88,Disease_Is_Stage,C27967,Stage IIA,role,out
C134187,Stage IIA Colorectal Cancer AJCC v8,R176,Disease_Mapped_To_Gene,C17567,APC Gene,role,out
C134187,Stage IIA Colorectal Cancer AJCC v8,R176,Disease_Mapped_To_Gene,C18363,BRAF Gene,role,out
C134187,Stage IIA Colorectal Cancer AJCC v8,R176,Disease_Mapped_To_Gene,C25785,KRAS Gene,role,out
C134187,Stage IIA Colorectal Cancer AJCC v8,R176,Disease_Mapped_To_Gene,C17359,TP53 Gene,role,out
C134187,Stage IIA Colorectal Cancer AJCC v8,R89,Disease_May_Have_Molecular_Abnormality,C40430,BRAF Gene Mutation,role,out
C134187,Stage IIA Colorectal Cancer AJCC v8,R89,Disease_May_Have_Molecular_Abnormality,C36683,Inactivating APC Gene Mutation,role,out
C134187,Stage IIA Colorectal Cancer AJCC v8,R89,Disease_May_Have_Molecular_Abnormality,C36665,KRAS Gene Amplification,role,out
C134187,Stage IIA Colorectal Cancer AJCC v8,R89,Disease_May_Have_Molecular_Abnormality,C43597,MYC Gene Mutation,role,out
C134187,Stage IIA Colorectal Cancer AJCC v8,R89,Disease_May_Have_Molecular_Abnormality,C36329,TP53 Gene Inactivation,role,out
C134187,Stage IIA Colorectal Cancer AJCC v8,is_parent_of,is_parent_of,C134280,Stage IIA Colon Cancer AJCC v8,hierarchy,parent_to_child
C134187,Stage IIA Colorectal Cancer AJCC v8,is_parent_of,is_parent_of,C134280,Stage IIA Colon Cancer AJCC v8,hierarchy,parent_to_child
C134187,Stage IIA Colorectal Cancer AJCC v8,is_parent_of,is_parent_of,C134294,Stage IIA Rectal Cancer AJCC v8,hierarchy,parent_to_child
C134187,Stage IIA Colorectal Cancer AJCC v8,is_parent_of,is_parent_of,C134294,Stage IIA Rectal Cancer AJCC v8,hierarchy,parent_to_child
C115044,Stage IIA Rectal Cancer AJCC v7,A8,Concept_In_Subset,C118168,CTRP Disease Terminology,association,out
C115044,Stage IIA Rectal Cancer AJCC v7,A8,Concept_In_Subset,C116977,CTRP Terminology,association,out
C115044,Stage IIA Rectal Cancer AJCC v7,R139,Disease_Excludes_Abnormal_Cell,C37153,Malignant Stromal Cell,role,out
C115044,Stage IIA Rectal Cancer AJCC v7,R139,Disease_Excludes_Abnormal_Cell,C36937,Neoplastic Smooth Muscle Cell,role,out
C115044,Stage IIA Rectal Cancer AJCC v7,R142,Disease_Excludes_Finding,C36122,Benign Cellular Infiltrate,role,out
C115044,Stage IIA Rectal Cancer AJCC v7,R142,Disease_Excludes_Finding,C155862,Intermediate Grade Neuroendocrine Lesion,role,out
C115044,Stage IIA Rectal Cancer AJCC v7,R142,Disease_Excludes_Finding,C155864,Low Grade Neuroendocrine Lesion,role,out
C115044,Stage IIA Rectal Cancer AJCC v7,R142,Disease_Excludes_Finding,C155861,Well Differentiated Neuroendocrine Lesion,role,out
C115044,Stage IIA Rectal Cancer AJCC v7,R105,Disease_Has_Abnormal_Cell,C12917,Malignant Cell,role,out
C115044,Stage IIA Rectal Cancer AJCC v7,R105,Disease_Has_Abnormal_Cell,C36779,Malignant Epithelial Cell,role,out
C115044,Stage IIA Rectal Cancer AJCC v7,R105,Disease_Has_Abnormal_Cell,C12922,Neoplastic Cell,role,out
C115044,Stage IIA Rectal Cancer AJCC v7,R105,Disease_Has_Abnormal_Cell,C36753,Neoplastic Epithelial Cell,role,out
