source,source_label,relation_code,relation_type,relation_label_cn,target,target_label,relation_group,direction,research_tier
C89994,Stage III Colorectal Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C36665,KRAS Gene Amplification,role,out,biomedical
C89994,Stage III Colorectal Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C43597,MYC Gene Mutation,role,out,biomedical
C89994,Stage III Colorectal Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C36329,TP53 Gene Inactivation,role,out,biomedical
C89994,Stage III Colorectal Cancer AJCC v7,is_parent_of,is_parent_of,父类-子类,C89995,Stage III Colon Cancer AJCC v7,hierarchy,parent_to_child,tree
C89994,Stage III Colorectal Cancer AJCC v7,is_parent_of,is_parent_of,父类-子类,C89996,Stage III Rectal Cancer AJCC v7,hierarchy,parent_to_child,tree
C89994,Stage III Colorectal Cancer AJCC v7,is_parent_of,is_parent_of,父类-子类,C89997,Stage III Rectosigmoid Cancer AJCC v7,hierarchy,parent_to_child,tree
C89994,Stage III Colorectal Cancer AJCC v7,is_parent_of,is_parent_of,父类-子类,C87816,Stage IIIA Colorectal Cancer AJCC v7,hierarchy,parent_to_child,tree
C89994,Stage III Colorectal Cancer AJCC v7,is_parent_of,is_parent_of,父类-子类,C87817,Stage IIIB Colorectal Cancer AJCC v7,hierarchy,parent_to_child,tree
C89994,Stage III Colorectal Cancer AJCC v7,is_parent_of,is_parent_of,父类-子类,C87818,Stage IIIC Colorectal Cancer AJCC v7,hierarchy,parent_to_child,tree
C134191,Stage III Colorectal Cancer AJCC v8,A8,Concept_In_Subset,Concept_In_Subset,C118168,CTRP Disease Terminology,association,out,metadata
C134191,Stage III Colorectal Cancer AJCC v8,A8,Concept_In_Subset,Concept_In_Subset,C116977,CTRP Terminology,association,out,metadata
C134191,Stage III Colorectal Cancer AJCC v8,R139,Disease_Excludes_Abnormal_Cell,Disease_Excludes_Abnormal_Cell,C37153,Malignant Stromal Cell,role,out,constraint
C134191,Stage III Colorectal Cancer AJCC v8,R139,Disease_Excludes_Abnormal_Cell,Disease_Excludes_Abnormal_Cell,C36937,Neoplastic Smooth Muscle Cell,role,out,constraint
C134191,Stage III Colorectal Cancer AJCC v8,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C36122,Benign Cellular Infiltrate,role,out,constraint
C134191,Stage III Colorectal Cancer AJCC v8,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C155862,Intermediate Grade Neuroendocrine Lesion,role,out,constraint
C134191,Stage III Colorectal Cancer AJCC v8,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C155864,Low Grade Neuroendocrine Lesion,role,out,constraint
C134191,Stage III Colorectal Cancer AJCC v8,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C155861,Well Differentiated Neuroendocrine Lesion,role,out,constraint
C134191,Stage III Colorectal Cancer AJCC v8,R105,Disease_Has_Abnormal_Cell,异常细胞,C12917,Malignant Cell,role,out,biomedical
C134191,Stage III Colorectal Cancer AJCC v8,R105,Disease_Has_Abnormal_Cell,异常细胞,C36779,Malignant Epithelial Cell,role,out,biomedical
C134191,Stage III Colorectal Cancer AJCC v8,R105,Disease_Has_Abnormal_Cell,异常细胞,C12922,Neoplastic Cell,role,out,biomedical
C134191,Stage III Colorectal Cancer AJCC v8,R105,Disease_Has_Abnormal_Cell,异常细胞,C36753,Neoplastic Epithelial Cell,role,out,biomedical
C134191,Stage III Colorectal Cancer AJCC v8,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C54189,Colorectal Region,role,out,biomedical
C134191,Stage III Colorectal Cancer AJCC v8,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C12378,Digestive System,role,out,biomedical
C134191,Stage III Colorectal Cancer AJCC v8,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C12736,Intestine,role,out,biomedical
C134191,Stage III Colorectal Cancer AJCC v8,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C12379,Large Intestine,role,out,biomedical
C134191,Stage III Colorectal Cancer AJCC v8,R108,Disease_Has_Finding,伴随 finding,C54172,Carcinomatous Component Present,role,out,biomedical
C134191,Stage III Colorectal Cancer AJCC v8,R108,Disease_Has_Finding,伴随 finding,C53596,Epithelial Component Present,role,out,biomedical
C134191,Stage III Colorectal Cancer AJCC v8,R108,Disease_Has_Finding,伴随 finding,C36115,Malignant Cellular Infiltrate,role,out,biomedical
C134191,Stage III Colorectal Cancer AJCC v8,R104,Disease_Has_Normal_Cell_Origin,正常细胞来源,C12578,Epithelial Cell,role,out,biomedical
C134191,Stage III Colorectal Cancer AJCC v8,R103,Disease_Has_Normal_Tissue_Origin,正常组织来源,C45714,Epithelial Tissue,role,out,biomedical
C134191,Stage III Colorectal Cancer AJCC v8,R103,Disease_Has_Normal_Tissue_Origin,正常组织来源,C32926,Large Intestinal Mucosa,role,out,biomedical
C134191,Stage III Colorectal Cancer AJCC v8,R101,Disease_Has_Primary_Anatomic_Site,原发解剖部位,C54189,Colorectal Region,role,out,biomedical
C134191,Stage III Colorectal Cancer AJCC v8,R101,Disease_Has_Primary_Anatomic_Site,原发解剖部位,C12378,Digestive System,role,out,biomedical
C134191,Stage III Colorectal Cancer AJCC v8,R88,Disease_Is_Stage,疾病分期,C132248,AJCC v8 Stage,role,out,biomedical
C134191,Stage III Colorectal Cancer AJCC v8,R88,Disease_Is_Stage,疾病分期,C27970,Stage III,role,out,biomedical
C134191,Stage III Colorectal Cancer AJCC v8,R176,Disease_Mapped_To_Gene,疾病-基因映射,C17567,APC Gene,role,out,biomedical
C134191,Stage III Colorectal Cancer AJCC v8,R176,Disease_Mapped_To_Gene,疾病-基因映射,C18363,BRAF Gene,role,out,biomedical
C134191,Stage III Colorectal Cancer AJCC v8,R176,Disease_Mapped_To_Gene,疾病-基因映射,C25785,KRAS Gene,role,out,biomedical
C134191,Stage III Colorectal Cancer AJCC v8,R176,Disease_Mapped_To_Gene,疾病-基因映射,C17359,TP53 Gene,role,out,biomedical
C134191,Stage III Colorectal Cancer AJCC v8,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C40430,BRAF Gene Mutation,role,out,biomedical
C134191,Stage III Colorectal Cancer AJCC v8,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C36683,Inactivating APC Gene Mutation,role,out,biomedical
C134191,Stage III Colorectal Cancer AJCC v8,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C36665,KRAS Gene Amplification,role,out,biomedical
C134191,Stage III Colorectal Cancer AJCC v8,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C43597,MYC Gene Mutation,role,out,biomedical
C134191,Stage III Colorectal Cancer AJCC v8,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C36329,TP53 Gene Inactivation,role,out,biomedical
C134191,Stage III Colorectal Cancer AJCC v8,is_parent_of,is_parent_of,父类-子类,C134283,Stage III Colon Cancer AJCC v8,hierarchy,parent_to_child,tree
C134191,Stage III Colorectal Cancer AJCC v8,is_parent_of,is_parent_of,父类-子类,C134297,Stage III Rectal Cancer AJCC v8,hierarchy,parent_to_child,tree
C134191,Stage III Colorectal Cancer AJCC v8,is_parent_of,is_parent_of,父类-子类,C134192,Stage IIIA Colorectal Cancer AJCC v8,hierarchy,parent_to_child,tree
C134191,Stage III Colorectal Cancer AJCC v8,is_parent_of,is_parent_of,父类-子类,C134193,Stage IIIB Colorectal Cancer AJCC v8,hierarchy,parent_to_child,tree
C134191,Stage III Colorectal Cancer AJCC v8,is_parent_of,is_parent_of,父类-子类,C134194,Stage IIIC Colorectal Cancer AJCC v8,hierarchy,parent_to_child,tree
C7792,Stage III Rectal Cancer AJCC v6,A8,Concept_In_Subset,Concept_In_Subset,C118168,CTRP Disease Terminology,association,out,metadata
C7792,Stage III Rectal Cancer AJCC v6,A8,Concept_In_Subset,Concept_In_Subset,C116977,CTRP Terminology,association,out,metadata
C7792,Stage III Rectal Cancer AJCC v6,R139,Disease_Excludes_Abnormal_Cell,Disease_Excludes_Abnormal_Cell,C37153,Malignant Stromal Cell,role,out,constraint
C7792,Stage III Rectal Cancer AJCC v6,R139,Disease_Excludes_Abnormal_Cell,Disease_Excludes_Abnormal_Cell,C36937,Neoplastic Smooth Muscle Cell,role,out,constraint
C7792,Stage III Rectal Cancer AJCC v6,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C36122,Benign Cellular Infiltrate,role,out,constraint
C7792,Stage III Rectal Cancer AJCC v6,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C155862,Intermediate Grade Neuroendocrine Lesion,role,out,constraint
C7792,Stage III Rectal Cancer AJCC v6,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C155864,Low Grade Neuroendocrine Lesion,role,out,constraint
C7792,Stage III Rectal Cancer AJCC v6,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C155861,Well Differentiated Neuroendocrine Lesion,role,out,constraint
C7792,Stage III Rectal Cancer AJCC v6,R105,Disease_Has_Abnormal_Cell,异常细胞,C12917,Malignant Cell,role,out,biomedical
C7792,Stage III Rectal Cancer AJCC v6,R105,Disease_Has_Abnormal_Cell,异常细胞,C36779,Malignant Epithelial Cell,role,out,biomedical
C7792,Stage III Rectal Cancer AJCC v6,R105,Disease_Has_Abnormal_Cell,异常细胞,C12922,Neoplastic Cell,role,out,biomedical
C7792,Stage III Rectal Cancer AJCC v6,R105,Disease_Has_Abnormal_Cell,异常细胞,C36753,Neoplastic Epithelial Cell,role,out,biomedical
C7792,Stage III Rectal Cancer AJCC v6,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C186102,Anorectal Area,role,out,biomedical
C7792,Stage III Rectal Cancer AJCC v6,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C54189,Colorectal Region,role,out,biomedical
C7792,Stage III Rectal Cancer AJCC v6,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C12378,Digestive System,role,out,biomedical
C7792,Stage III Rectal Cancer AJCC v6,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C12736,Intestine,role,out,biomedical
C7792,Stage III Rectal Cancer AJCC v6,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C12379,Large Intestine,role,out,biomedical
C7792,Stage III Rectal Cancer AJCC v6,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C12390,Rectum,role,out,biomedical
C7792,Stage III Rectal Cancer AJCC v6,R108,Disease_Has_Finding,伴随 finding,C54172,Carcinomatous Component Present,role,out,biomedical
C7792,Stage III Rectal Cancer AJCC v6,R108,Disease_Has_Finding,伴随 finding,C53596,Epithelial Component Present,role,out,biomedical
C7792,Stage III Rectal Cancer AJCC v6,R108,Disease_Has_Finding,伴随 finding,C36115,Malignant Cellular Infiltrate,role,out,biomedical
C7792,Stage III Rectal Cancer AJCC v6,R104,Disease_Has_Normal_Cell_Origin,正常细胞来源,C12578,Epithelial Cell,role,out,biomedical
C7792,Stage III Rectal Cancer AJCC v6,R103,Disease_Has_Normal_Tissue_Origin,正常组织来源,C45714,Epithelial Tissue,role,out,biomedical
C7792,Stage III Rectal Cancer AJCC v6,R103,Disease_Has_Normal_Tissue_Origin,正常组织来源,C32926,Large Intestinal Mucosa,role,out,biomedical
C7792,Stage III Rectal Cancer AJCC v6,R101,Disease_Has_Primary_Anatomic_Site,原发解剖部位,C54189,Colorectal Region,role,out,biomedical
C7792,Stage III Rectal Cancer AJCC v6,R101,Disease_Has_Primary_Anatomic_Site,原发解剖部位,C12378,Digestive System,role,out,biomedical
C7792,Stage III Rectal Cancer AJCC v6,R101,Disease_Has_Primary_Anatomic_Site,原发解剖部位,C12390,Rectum,role,out,biomedical
C7792,Stage III Rectal Cancer AJCC v6,R88,Disease_Is_Stage,疾病分期,C90529,AJCC v6 Stage,role,out,biomedical
C7792,Stage III Rectal Cancer AJCC v6,R88,Disease_Is_Stage,疾病分期,C27970,Stage III,role,out,biomedical
C7792,Stage III Rectal Cancer AJCC v6,R176,Disease_Mapped_To_Gene,疾病-基因映射,C17567,APC Gene,role,out,biomedical
C7792,Stage III Rectal Cancer AJCC v6,R176,Disease_Mapped_To_Gene,疾病-基因映射,C18363,BRAF Gene,role,out,biomedical
C7792,Stage III Rectal Cancer AJCC v6,R176,Disease_Mapped_To_Gene,疾病-基因映射,C25785,KRAS Gene,role,out,biomedical
C7792,Stage III Rectal Cancer AJCC v6,R176,Disease_Mapped_To_Gene,疾病-基因映射,C17359,TP53 Gene,role,out,biomedical
C7792,Stage III Rectal Cancer AJCC v6,R115,Disease_May_Have_Finding,可伴随 finding,C26682,Abdominal Pain,role,out,biomedical
C7792,Stage III Rectal Cancer AJCC v6,R115,Disease_May_Have_Finding,可伴随 finding,C37930,Constipation,role,out,biomedical
C7792,Stage III Rectal Cancer AJCC v6,R115,Disease_May_Have_Finding,可伴随 finding,C3038,Fever,role,out,biomedical
C7792,Stage III Rectal Cancer AJCC v6,R115,Disease_May_Have_Finding,可伴随 finding,C78438,Lower Gastrointestinal Hemorrhage,role,out,biomedical
C7792,Stage III Rectal Cancer AJCC v6,R115,Disease_May_Have_Finding,可伴随 finding,C27054,Rectal Hemorrhage,role,out,biomedical
C7792,Stage III Rectal Cancer AJCC v6,R115,Disease_May_Have_Finding,可伴随 finding,C3445,Weight Loss,role,out,biomedical
C7792,Stage III Rectal Cancer AJCC v6,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C40430,BRAF Gene Mutation,role,out,biomedical
C7792,Stage III Rectal Cancer AJCC v6,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C36493,High-Frequency Microsatellite Instability,role,out,biomedical
C7792,Stage III Rectal Cancer AJCC v6,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C36683,Inactivating APC Gene Mutation,role,out,biomedical
C7792,Stage III Rectal Cancer AJCC v6,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C36665,KRAS Gene Amplification,role,out,biomedical
C7792,Stage III Rectal Cancer AJCC v6,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C43597,MYC Gene Mutation,role,out,biomedical
C7792,Stage III Rectal Cancer AJCC v6,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C36329,TP53 Gene Inactivation,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,A8,Concept_In_Subset,Concept_In_Subset,C118168,CTRP Disease Terminology,association,out,metadata
C89996,Stage III Rectal Cancer AJCC v7,A8,Concept_In_Subset,Concept_In_Subset,C116977,CTRP Terminology,association,out,metadata
C89996,Stage III Rectal Cancer AJCC v7,R139,Disease_Excludes_Abnormal_Cell,Disease_Excludes_Abnormal_Cell,C37153,Malignant Stromal Cell,role,out,constraint
C89996,Stage III Rectal Cancer AJCC v7,R139,Disease_Excludes_Abnormal_Cell,Disease_Excludes_Abnormal_Cell,C36937,Neoplastic Smooth Muscle Cell,role,out,constraint
C89996,Stage III Rectal Cancer AJCC v7,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C36122,Benign Cellular Infiltrate,role,out,constraint
C89996,Stage III Rectal Cancer AJCC v7,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C155862,Intermediate Grade Neuroendocrine Lesion,role,out,constraint
C89996,Stage III Rectal Cancer AJCC v7,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C155864,Low Grade Neuroendocrine Lesion,role,out,constraint
C89996,Stage III Rectal Cancer AJCC v7,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C155861,Well Differentiated Neuroendocrine Lesion,role,out,constraint
C89996,Stage III Rectal Cancer AJCC v7,R105,Disease_Has_Abnormal_Cell,异常细胞,C12917,Malignant Cell,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,R105,Disease_Has_Abnormal_Cell,异常细胞,C36779,Malignant Epithelial Cell,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,R105,Disease_Has_Abnormal_Cell,异常细胞,C12922,Neoplastic Cell,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,R105,Disease_Has_Abnormal_Cell,异常细胞,C36753,Neoplastic Epithelial Cell,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C186102,Anorectal Area,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C54189,Colorectal Region,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C12378,Digestive System,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C12736,Intestine,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C12379,Large Intestine,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C12390,Rectum,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,R108,Disease_Has_Finding,伴随 finding,C54172,Carcinomatous Component Present,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,R108,Disease_Has_Finding,伴随 finding,C53596,Epithelial Component Present,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,R108,Disease_Has_Finding,伴随 finding,C36115,Malignant Cellular Infiltrate,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,R104,Disease_Has_Normal_Cell_Origin,正常细胞来源,C12578,Epithelial Cell,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,R103,Disease_Has_Normal_Tissue_Origin,正常组织来源,C45714,Epithelial Tissue,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,R103,Disease_Has_Normal_Tissue_Origin,正常组织来源,C32926,Large Intestinal Mucosa,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,R101,Disease_Has_Primary_Anatomic_Site,原发解剖部位,C54189,Colorectal Region,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,R101,Disease_Has_Primary_Anatomic_Site,原发解剖部位,C12378,Digestive System,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,R101,Disease_Has_Primary_Anatomic_Site,原发解剖部位,C12390,Rectum,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,R88,Disease_Is_Stage,疾病分期,C90530,AJCC v7 Stage,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,R88,Disease_Is_Stage,疾病分期,C27970,Stage III,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,R176,Disease_Mapped_To_Gene,疾病-基因映射,C17567,APC Gene,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,R176,Disease_Mapped_To_Gene,疾病-基因映射,C18363,BRAF Gene,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,R176,Disease_Mapped_To_Gene,疾病-基因映射,C25785,KRAS Gene,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,R176,Disease_Mapped_To_Gene,疾病-基因映射,C17359,TP53 Gene,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,R115,Disease_May_Have_Finding,可伴随 finding,C26682,Abdominal Pain,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,R115,Disease_May_Have_Finding,可伴随 finding,C37930,Constipation,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,R115,Disease_May_Have_Finding,可伴随 finding,C3038,Fever,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,R115,Disease_May_Have_Finding,可伴随 finding,C78438,Lower Gastrointestinal Hemorrhage,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,R115,Disease_May_Have_Finding,可伴随 finding,C27054,Rectal Hemorrhage,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,R115,Disease_May_Have_Finding,可伴随 finding,C3445,Weight Loss,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C40430,BRAF Gene Mutation,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C36493,High-Frequency Microsatellite Instability,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C36683,Inactivating APC Gene Mutation,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C36665,KRAS Gene Amplification,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C43597,MYC Gene Mutation,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C36329,TP53 Gene Inactivation,role,out,biomedical
C89996,Stage III Rectal Cancer AJCC v7,is_parent_of,is_parent_of,父类-子类,C115050,Stage IIIA Rectal Cancer AJCC v7,hierarchy,parent_to_child,tree
C89996,Stage III Rectal Cancer AJCC v7,is_parent_of,is_parent_of,父类-子类,C115051,Stage IIIB Rectal Cancer AJCC v7,hierarchy,parent_to_child,tree
C89996,Stage III Rectal Cancer AJCC v7,is_parent_of,is_parent_of,父类-子类,C115052,Stage IIIC Rectal Cancer AJCC v7,hierarchy,parent_to_child,tree
C134297,Stage III Rectal Cancer AJCC v8,A8,Concept_In_Subset,Concept_In_Subset,C118168,CTRP Disease Terminology,association,out,metadata
C134297,Stage III Rectal Cancer AJCC v8,A8,Concept_In_Subset,Concept_In_Subset,C116977,CTRP Terminology,association,out,metadata
C134297,Stage III Rectal Cancer AJCC v8,R139,Disease_Excludes_Abnormal_Cell,Disease_Excludes_Abnormal_Cell,C37153,Malignant Stromal Cell,role,out,constraint
C134297,Stage III Rectal Cancer AJCC v8,R139,Disease_Excludes_Abnormal_Cell,Disease_Excludes_Abnormal_Cell,C36937,Neoplastic Smooth Muscle Cell,role,out,constraint
C134297,Stage III Rectal Cancer AJCC v8,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C36122,Benign Cellular Infiltrate,role,out,constraint
C134297,Stage III Rectal Cancer AJCC v8,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C155862,Intermediate Grade Neuroendocrine Lesion,role,out,constraint
C134297,Stage III Rectal Cancer AJCC v8,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C155864,Low Grade Neuroendocrine Lesion,role,out,constraint
C134297,Stage III Rectal Cancer AJCC v8,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C155861,Well Differentiated Neuroendocrine Lesion,role,out,constraint
C134297,Stage III Rectal Cancer AJCC v8,R105,Disease_Has_Abnormal_Cell,异常细胞,C12917,Malignant Cell,role,out,biomedical
C134297,Stage III Rectal Cancer AJCC v8,R105,Disease_Has_Abnormal_Cell,异常细胞,C36779,Malignant Epithelial Cell,role,out,biomedical
C134297,Stage III Rectal Cancer AJCC v8,R105,Disease_Has_Abnormal_Cell,异常细胞,C12922,Neoplastic Cell,role,out,biomedical
C134297,Stage III Rectal Cancer AJCC v8,R105,Disease_Has_Abnormal_Cell,异常细胞,C36753,Neoplastic Epithelial Cell,role,out,biomedical
C134297,Stage III Rectal Cancer AJCC v8,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C186102,Anorectal Area,role,out,biomedical
C134297,Stage III Rectal Cancer AJCC v8,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C54189,Colorectal Region,role,out,biomedical
C134297,Stage III Rectal Cancer AJCC v8,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C12378,Digestive System,role,out,biomedical
C134297,Stage III Rectal Cancer AJCC v8,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C12736,Intestine,role,out,biomedical
C134297,Stage III Rectal Cancer AJCC v8,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C12379,Large Intestine,role,out,biomedical
C134297,Stage III Rectal Cancer AJCC v8,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C12390,Rectum,role,out,biomedical
C134297,Stage III Rectal Cancer AJCC v8,R108,Disease_Has_Finding,伴随 finding,C54172,Carcinomatous Component Present,role,out,biomedical
C134297,Stage III Rectal Cancer AJCC v8,R108,Disease_Has_Finding,伴随 finding,C53596,Epithelial Component Present,role,out,biomedical
C134297,Stage III Rectal Cancer AJCC v8,R108,Disease_Has_Finding,伴随 finding,C36115,Malignant Cellular Infiltrate,role,out,biomedical
C134297,Stage III Rectal Cancer AJCC v8,R104,Disease_Has_Normal_Cell_Origin,正常细胞来源,C12578,Epithelial Cell,role,out,biomedical
C134297,Stage III Rectal Cancer AJCC v8,R103,Disease_Has_Normal_Tissue_Origin,正常组织来源,C45714,Epithelial Tissue,role,out,biomedical
C134297,Stage III Rectal Cancer AJCC v8,R103,Disease_Has_Normal_Tissue_Origin,正常组织来源,C32926,Large Intestinal Mucosa,role,out,biomedical
C134297,Stage III Rectal Cancer AJCC v8,R101,Disease_Has_Primary_Anatomic_Site,原发解剖部位,C54189,Colorectal Region,role,out,biomedical
C134297,Stage III Rectal Cancer AJCC v8,R101,Disease_Has_Primary_Anatomic_Site,原发解剖部位,C12378,Digestive System,role,out,biomedical
C134297,Stage III Rectal Cancer AJCC v8,R101,Disease_Has_Primary_Anatomic_Site,原发解剖部位,C12390,Rectum,role,out,biomedical
C134297,Stage III Rectal Cancer AJCC v8,R88,Disease_Is_Stage,疾病分期,C132248,AJCC v8 Stage,role,out,biomedical
C134297,Stage III Rectal Cancer AJCC v8,R88,Disease_Is_Stage,疾病分期,C27970,Stage III,role,out,biomedical
C134297,Stage III Rectal Cancer AJCC v8,R176,Disease_Mapped_To_Gene,疾病-基因映射,C17567,APC Gene,role,out,biomedical
C134297,Stage III Rectal Cancer AJCC v8,R176,Disease_Mapped_To_Gene,疾病-基因映射,C18363,BRAF Gene,role,out,biomedical
C134297,Stage III Rectal Cancer AJCC v8,R176,Disease_Mapped_To_Gene,疾病-基因映射,C25785,KRAS Gene,role,out,biomedical
C134297,Stage III Rectal Cancer AJCC v8,R176,Disease_Mapped_To_Gene,疾病-基因映射,C17359,TP53 Gene,role,out,biomedical
C134297,Stage III Rectal Cancer AJCC v8,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C40430,BRAF Gene Mutation,role,out,biomedical
C134297,Stage III Rectal Cancer AJCC v8,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C36683,Inactivating APC Gene Mutation,role,out,biomedical
C134297,Stage III Rectal Cancer AJCC v8,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C36665,KRAS Gene Amplification,role,out,biomedical
C134297,Stage III Rectal Cancer AJCC v8,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C43597,MYC Gene Mutation,role,out,biomedical
C134297,Stage III Rectal Cancer AJCC v8,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C36329,TP53 Gene Inactivation,role,out,biomedical
C134297,Stage III Rectal Cancer AJCC v8,is_parent_of,is_parent_of,父类-子类,C134298,Stage IIIA Rectal Cancer AJCC v8,hierarchy,parent_to_child,tree
C134297,Stage III Rectal Cancer AJCC v8,is_parent_of,is_parent_of,父类-子类,C134299,Stage IIIB Rectal Cancer AJCC v8,hierarchy,parent_to_child,tree
C134297,Stage III Rectal Cancer AJCC v8,is_parent_of,is_parent_of,父类-子类,C134300,Stage IIIC Rectal Cancer AJCC v8,hierarchy,parent_to_child,tree
